1,Golden State Warriors,82,19780,3403,7406,.459,761,2185,.348,2642,5221,.506,1538,2044,.752,1045,2496,3541,1833,744,377,1082,1875,9105,111.0
2,Denver Nuggets*,82,19855,3307,7038,.470,569,1605,.355,2738,5433,.504,1891,2519,.751,918,2698,3616,2024,752,551,1203,1731,9074,110.7
3,Phoenix Suns*,82,19780,3392,6782,.500,694,1764,.393,2698,5018,.538,1548,1977,.783,720,2683,3403,2188,532,518,1184,1633,9026,110.1
4,Los Angeles Lakers*,82,19780,3248,6818,.476,662,1751,.378,2586,5067,.510,1746,2270,.769,898,2722,3620,2003,654,438,1156,1691,8904,108.6
5,Utah Jazz*,82,19705,3279,6592,.497,407,1095,.372,2872,5497,.522,1745,2298,.759,942,2410,3352,2165,717,355,1200,1970,8710,106.2
6,Orlando Magic*,82,19780,3058,6446,.474,801,2074,.386,2257,4372,.516,1650,2288,.721,768,2677,3445,1706,520,333,1173,1688,8567,104.5
7,Indiana Pacers,82,19755,3102,6993,.444,755,2021,.374,2347,4972,.472,1568,2042,.768,904,2633,3537,1864,623,412,1236,1921,8527,104.0
8,Sacramento Kings,82,19830,3043,6558,.464,510,1367,.373,2533,5191,.488,1812,2272,.798,829,2456,3285,1567,651,334,1317,1839,8408,102.5
9,New Orleans Hornets*,82,19805,3164,6796,.466,630,1621,.389,2534,5175,.490,1312,1707,.769,937,2494,3431,1785,637,321,974,1531,8270,100.9
10,Memphis Grizzlies,82,19805,3060,6737,.454,620,1779,.349,2440,4958,.492,1517,2097,.723,848,2567,3415,1574,503,386,1251,1592,8257,100.7
11,Boston Celtics*,82,19755,2986,6286,.475,596,1564,.381,2390,4722,.506,1677,2176,.771,830,2615,3445,1833,696,379,1246,1864,8245,100.5
12,Dallas Mavericks*,82,19730,3025,6515,.464,494,1403,.352,2531,5112,.495,1690,2075,.814,883,2643,3526,1720,490,402,1037,1786,8234,100.4
13,Toronto Raptors*,82,19830,3148,6726,.468,572,1459,.392,2576,5267,.489,1347,1658,.812,790,2496,3286,1953,570,336,959,1596,8215,100.2
14,Washington Wizards*,82,19905,2986,6695,.446,575,1614,.356,2411,5081,.475,1557,1991,.782,1007,2404,3411,1607,632,391,1082,1606,8104,98.8
15,Atlanta Hawks*,82,19855,2975,6552,.454,384,1078,.356,2591,5474,.473,1720,2227,.772,1008,2454,3462,1804,600,448,1223,1673,8054,98.2
16,Detroit Pistons*,82,19730,2999,6551,.458,487,1330,.366,2512,5221,.481,1507,1965,.767,974,2423,3397,1831,583,472,956,1688,7992,97.5
17,Seattle SuperSonics,82,19830,3125,7032,.444,313,939,.333,2812,6093,.462,1436,1866,.770,971,2688,3659,1748,531,400,1310,1680,7999,97.5
18,Chicago Bulls,82,19805,2987,6861,.435,474,1305,.363,2513,5556,.452,1533,2029,.756,1050,2478,3528,1811,635,429,1197,1784,7981,97.3
19,Charlotte Bobcats,82,19880,2960,6554,.452,529,1443,.367,2431,5111,.476,1510,2115,.714,892,2440,3332,1748,614,402,1204,1777,7959,97.1
20,Milwaukee Bucks,82,19855,3026,6745,.449,452,1313,.344,2574,5432,.474,1452,1980,.733,1055,2363,3418,1760,544,361,1210,1748,7956,97.0
21,New York Knicks,82,19880,2967,6757,.439,490,1454,.337,2477,5303,.467,1524,2095,.727,1029,2457,3486,1530,521,213,1187,1761,7948,96.9
22,Houston Rockets*,82,19730,3003,6698,.448,583,1707,.342,2420,4991,.485,1342,1848,.726,1002,2659,3661,1757,598,420,1125,1609,7931,96.7
23,Philadelphia 76ers*,82,19755,3056,6648,.460,302,952,.317,2754,5696,.483,1509,2137,.706,1067,2370,3437,1673,712,400,1172,1620,7923,96.6
24,Cleveland Cavaliers*,82,19855,2937,6697,.439,552,1544,.358,2385,5153,.463,1477,2061,.717,1092,2563,3655,1640,579,427,1145,1712,7903,96.4
25,New Jersey Nets,82,19830,2856,6450,.443,498,1430,.348,2358,5020,.470,1647,2237,.736,913,2520,3433,1925,521,390,1229,1855,7857,95.8
26,Minnesota Timberwolves,82,19730,3076,6817,.451,441,1259,.350,2635,5558,.474,1246,1693,.736,964,2428,3392,1630,616,306,1188,1885,7839,95.6
27,San Antonio Spurs*,82,19730,2938,6424,.457,594,1610,.369,2344,4814,.487,1350,1774,.761,771,2612,3383,1718,521,337,1035,1537,7820,95.4
28,Portland Trail Blazers,82,19905,2935,6546,.448,538,1426,.377,2397,5120,.468,1412,1841,.767,901,2438,3339,1733,455,360,1056,1642,7820,95.4
29,Los Angeles Clippers,82,19805,2820,6445,.438,350,1079,.324,2470,5366,.460,1702,2178,.781,800,2491,3291,1732,557,398,1180,1745,7692,93.8
30,Miami Heat,82,19830,2808,6336,.443,491,1373,.358,2317,4963,.467,1384,1903,.727,743,2342,3085,1644,589,355,1202,1670,7491,91.4

1,Detroit Pistons*,82,19730,2727,6239,.437,409,1233,.332,2318,5006,.463,1523,2047,.744,865,2344,3209,1563,477,319,1108,1618,7386,90.1
2,Boston Celtics*,82,19755,2657,6341,.419,485,1535,.316,2172,4806,.452,1605,2160,.743,899,2290,3189,1539,594,389,1308,1818,7404,90.3
3,San Antonio Spurs*,82,19730,2857,6431,.444,420,1227,.342,2437,5204,.468,1293,1710,.756,776,2527,3303,1490,566,361,1058,1625,7427,90.6
4,Houston Rockets*,82,19730,2852,6594,.433,433,1186,.365,2419,5408,.447,1410,1912,.737,894,2441,3335,1548,622,379,1094,1615,7547,92.0
5,New Orleans Hornets*,82,19805,3038,6604,.460,544,1552,.351,2494,5052,.494,1217,1579,.771,815,2533,3348,1779,470,331,1136,1573,7837,95.6
6,Dallas Mavericks*,82,19730,2903,6551,.443,408,1168,.349,2495,5383,.463,1648,2168,.760,882,2419,3301,1547,536,357,999,1739,7862,95.9
7,Philadelphia 76ers*,82,19755,3000,6504,.461,557,1549,.360,2443,4955,.493,1332,1726,.772,923,2293,3216,1903,550,420,1289,1708,7889,96.2
8,Portland Trail Blazers,82,19905,2983,6616,.451,533,1499,.356,2450,5117,.479,1401,1828,.766,957,2465,3422,1714,488,301,1026,1656,7900,96.3
9,Cleveland Cavaliers*,82,19855,2939,6462,.455,506,1419,.357,2433,5043,.482,1548,2070,.748,814,2500,3314,1721,559,388,1092,1666,7932,96.7
10,Toronto Raptors*,82,19830,3007,6569,.458,619,1683,.368,2388,4886,.489,1344,1732,.776,830,2583,3413,1797,470,333,1149,1508,7977,97.3
11,Orlando Magic*,82,19780,3057,6855,.446,516,1441,.358,2541,5414,.469,1489,1975,.754,900,2519,3419,1764,581,344,1081,1898,8119,99.0
12,Washington Wizards*,82,19905,3015,6537,.461,683,1768,.386,2332,4769,.489,1418,1880,.754,900,2478,3378,1958,529,360,1149,1656,8131,99.2
13,Utah Jazz*,82,19705,2896,6286,.461,506,1419,.357,2390,4867,.491,1848,2468,.749,844,2256,3100,1629,619,420,1305,1891,8146,99.3
14,Atlanta Hawks*,82,19855,3115,6733,.463,512,1413,.362,2603,5320,.489,1461,1943,.752,968,2386,3354,1825,615,421,1123,1793,8203,100.0
15,Miami Heat,82,19830,3029,6477,.468,552,1497,.369,2477,4980,.497,1590,2105,.755,916,2617,3533,1817,631,341,1166,1650,8200,100.0
16,Chicago Bulls,82,19805,2982,6583,.453,571,1522,.375,2411,5061,.476,1699,2217,.766,914,2582,3496,1794,648,465,1254,1746,8234,100.4
17,New Jersey Nets,82,19830,2982,6543,.456,534,1448,.369,2448,5095,.480,1774,2311,.768,896,2517,3413,1810,662,362,1098,1836,8272,100.9
18,Los Angeles Clippers,82,19805,3114,6670,.467,486,1393,.349,2628,5277,.498,1574,2096,.751,916,2657,3573,1834,590,388,1112,1773,8288,101.1
19,Los Angeles Lakers*,82,19780,3127,7022,.445,554,1531,.362,2573,5491,.469,1501,1995,.752,988,2521,3509,1793,634,368,1168,1850,8309,101.3
20,Charlotte Bobcats,82,19880,3115,6684,.466,517,1456,.355,2598,5228,.497,1571,2102,.747,999,2588,3587,1785,625,476,1177,1721,8318,101.4
21,Minnesota Timberwolves,82,19730,3056,6481,.472,541,1516,.357,2515,4965,.507,1742,2266,.769,871,2545,3416,1899,610,467,1103,1434,8395,102.4
22,New York Knicks,82,19880,3184,6711,.474,587,1592,.369,2597,5119,.507,1535,2078,.739,924,2573,3497,1773,621,429,1046,1665,8490,103.5
23,Milwaukee Bucks,82,19855,3147,6562,.480,588,1530,.384,2559,5032,.509,1639,2141,.766,872,2464,3336,1913,647,404,1125,1727,8521,103.9
24,Sacramento Kings,82,19830,3137,6732,.466,597,1600,.373,2540,5132,.495,1722,2287,.753,970,2465,3435,1878,661,452,1250,1892,8593,104.8
25,Phoenix Suns*,82,19780,3368,7384,.456,469,1329,.353,2899,6055,.479,1407,1879,.749,1101,2498,3599,1607,601,311,1101,1731,8612,105.0
26,Indiana Pacers,82,19755,3093,6817,.454,606,1571,.386,2487,5246,.474,1850,2443,.757,929,2800,3729,1820,663,416,1297,1782,8642,105.4
27,Seattle SuperSonics,82,19830,3288,7136,.461,607,1576,.385,2681,5560,.482,1534,2048,.749,961,2655,3616,1997,706,440,1082,1610,8717,106.3
28,Memphis Grizzlies,82,19805,3394,7076,.480,591,1625,.364,2803,5451,.514,1387,1791,.774,932,2721,3653,1963,711,403,1096,1842,8766,106.9
29,Denver Nuggets*,82,19855,3334,7303,.457,621,1710,.363,2713,5593,.485,1481,2028,.730,1042,2680,3722,2107,644,393,1343,1950,8770,107.0
30,Golden State Warriors,82,19780,3273,6998,.468,572,1556,.368,2701,5442,.496,1806,2378,.759,1053,2803,3856,1939,567,413,1384,1736,8924,108.8

1,Atlanta Hawks*,82,19855,.454,11.5,.835,.339,.140,.096,.261,.165,.473,.602,.414,.342,.386,.356,.572,.062,370,.259,926,.836,.250,.387,17,1
2,Boston Celtics*,82,19755,.475,12.7,.751,.320,.118,.102,.211,.249,.506,.615,.405,.405,.447,.381,.549,.045,267,.270,967,.874,.253,.410,15,0
3,Charlotte Bobcats,82,19880,.452,12.0,.780,.338,.114,.098,.229,.220,.476,.586,.412,.358,.395,.367,.526,.053,308,.274,954,.888,.351,.372,6,0
4,Chicago Bulls,82,19805,.435,12.6,.810,.306,.102,.120,.282,.190,.452,.537,.392,.384,.411,.363,.556,.046,284,.239,800,.873,.232,.396,11,0
5,Cleveland Cavaliers*,82,19855,.439,12.7,.769,.321,.105,.106,.238,.231,.463,.602,.366,.357,.365,.358,.498,.041,251,.252,944,.821,.345,.383,9,0
6,Dallas Mavericks*,82,19730,.464,13.0,.785,.264,.108,.170,.243,.215,.495,.611,.398,.438,.453,.352,.503,.039,239,.209,759,.903,.279,.371,19,0
7,Denver Nuggets*,82,19855,.470,11.9,.772,.362,.102,.100,.208,.228,.504,.622,.400,.392,.404,.355,.551,.076,488,.259,1023,.907,.241,.403,32,0
8,Detroit Pistons*,82,19730,.458,13.5,.797,.265,.085,.153,.295,.203,.481,.613,.392,.405,.428,.366,.566,.047,278,.199,738,.842,.259,.366,14,0
9,Golden State Warriors,82,19780,.459,12.7,.705,.345,.121,.068,.171,.295,.506,.634,.378,.378,.390,.348,.459,.047,319,.281,1236,.815,.245,.390,21,0
10,Houston Rockets*,82,19730,.448,12.7,.745,.315,.127,.096,.206,.255,.485,.593,.410,.404,.403,.342,.522,.040,243,.260,955,.846,.204,.375,12,0
11,Indiana Pacers,82,19755,.444,14.0,.711,.246,.138,.111,.216,.289,.472,.616,.423,.380,.386,.374,.496,.030,193,.223,921,.927,.188,.398,10,0
12,Los Angeles Clippers,82,19805,.438,12.9,.833,.261,.128,.153,.291,.167,.460,.592,.428,.387,.395,.324,.571,.034,202,.212,747,.917,.151,.362,16,2
13,Los Angeles Lakers*,82,19780,.476,12.6,.743,.328,.109,.093,.213,.257,.510,.632,.427,.389,.417,.378,.554,.069,439,.248,953,.863,.280,.422,13,0
14,Memphis Grizzlies,82,19805,.454,12.4,.736,.324,.142,.093,.178,.264,.492,.610,.424,.362,.399,.349,.420,.054,336,.252,938,.887,.197,.389,29,0
15,Miami Heat,82,19830,.443,13.4,.783,.268,.115,.107,.294,.217,.467,.614,.391,.370,.397,.358,.534,.051,284,.200,699,.829,.221,.403,11,0
16,Milwaukee Bucks,82,19855,.449,11.6,.805,.330,.149,.117,.210,.195,.474,.561,.411,.381,.433,.344,.535,.047,288,.248,865,.847,.260,.411,11,0
17,Minnesota Timberwolves,82,19730,.451,11.6,.815,.306,.181,.122,.206,.185,.474,.589,.430,.379,.399,.350,.474,.035,210,.253,942,.862,.191,.358,27,0
18,New Jersey Nets,82,19830,.443,12.4,.778,.347,.085,.090,.256,.222,.470,.563,.365,.402,.403,.348,.632,.068,384,.260,824,.873,.259,.424,23,0
19,New Orleans Hornets*,82,19805,.466,12.8,.761,.284,.137,.113,.227,.239,.490,.617,.427,.400,.413,.389,.484,.057,361,.204,759,.887,.289,.439,7,1
20,New York Knicks,82,19880,.439,11.5,.785,.353,.137,.101,.194,.215,.467,.554,.406,.365,.406,.337,.461,.044,266,.284,975,.792,.249,.362,21,1
21,Orlando Magic*,82,19780,.474,12.8,.678,.325,.126,.096,.132,.322,.516,.635,.414,.405,.401,.386,.446,.071,423,.235,858,.873,.334,.413,18,0
22,Philadelphia 76ers*,82,19755,.460,10.9,.857,.359,.116,.154,.227,.143,.483,.614,.402,.396,.378,.317,.516,.074,459,.273,961,.831,.261,.367,23,1
23,Phoenix Suns*,82,19780,.500,12.7,.740,.310,.116,.102,.211,.260,.538,.671,.440,.439,.444,.393,.600,.066,422,.233,961,.818,.322,.401,5,0
24,Portland Trail Blazers,82,19905,.448,14.1,.782,.214,.137,.121,.311,.218,.468,.603,.430,.407,.416,.377,.516,.048,276,.153,531,.920,.379,.409,29,1
25,Sacramento Kings,82,19830,.464,12.0,.792,.330,.124,.098,.239,.208,.488,.599,.391,.397,.423,.373,.451,.044,273,.270,991,.833,.267,.389,8,0
26,San Antonio Spurs*,82,19730,.457,13.2,.749,.248,.157,.116,.227,.251,.487,.649,.401,.402,.413,.369,.498,.017,94,.225,923,.928,.414,.401,11,0
27,Seattle SuperSonics,82,19830,.444,11.6,.866,.287,.159,.144,.277,.134,.462,.594,.390,.377,.408,.333,.527,.057,363,.209,774,.850,.243,.377,5,0
28,Toronto Raptors*,82,19830,.468,13.6,.783,.272,.085,.111,.314,.217,.489,.603,.443,.426,.425,.392,.549,.053,317,.202,733,.944,.311,.412,19,3
29,Utah Jazz*,82,19705,.497,11.2,.834,.375,.099,.100,.260,.166,.522,.641,.425,.416,.429,.372,.629,.057,341,.298,1167,.882,.195,.404,19,0
30,Washington Wizards*,82,19905,.446,13.0,.759,.285,.145,.098,.231,.241,.475,.633,.384,.353,.388,.356,.474,.043,283,.225,849,.805,.181,.380,7,0

1,Atlanta Hawks*,82,19855,.463,11.9,.790,.350,.113,.093,.233,.210,.489,.600,.414,.371,.407,.362,.531,.058,362,.271,999,.865,.269,.405
2,Boston Celtics*,82,19755,.419,13.3,.758,.266,.137,.117,.237,.242,.452,.604,.374,.389,.357,.316,.516,.041,239,.216,763,.862,.259,.340
3,Charlotte Bobcats,82,19880,.466,12.0,.782,.336,.117,.106,.223,.218,.497,.610,.445,.401,.399,.355,.511,.059,346,.260,966,.884,.280,.430
4,Chicago Bulls,82,19805,.453,12.8,.769,.315,.087,.119,.248,.231,.476,.560,.439,.432,.404,.375,.529,.046,275,.249,833,.907,.276,.398
5,Cleveland Cavaliers*,82,19855,.455,12.5,.780,.314,.120,.120,.227,.220,.482,.596,.383,.399,.421,.357,.527,.049,292,.250,873,.866,.254,.396
6,Dallas Mavericks*,82,19730,.443,12.0,.822,.300,.149,.130,.243,.178,.463,.598,.401,.364,.389,.349,.484,.043,253,.243,874,.831,.262,.359
7,Denver Nuggets*,82,19855,.457,12.7,.766,.312,.111,.099,.244,.234,.485,.604,.387,.401,.411,.363,.576,.056,379,.236,933,.874,.297,.384
8,Detroit Pistons*,82,19730,.437,12.5,.802,.327,.093,.115,.268,.198,.463,.568,.396,.384,.392,.332,.531,.047,262,.260,844,.814,.232,.392
9,Golden State Warriors,82,19780,.468,12.2,.778,.302,.161,.108,.206,.222,.496,.645,.398,.382,.415,.368,.531,.048,318,.234,990,.885,.286,.409
10,Houston Rockets*,82,19730,.433,12.4,.820,.288,.134,.131,.266,.180,.447,.548,.384,.413,.387,.365,.491,.043,252,.226,743,.831,.221,.427
11,Indiana Pacers,82,19755,.454,13.1,.770,.257,.149,.122,.241,.230,.474,.594,.420,.369,.432,.386,.515,.046,286,.216,816,.891,.316,.427
12,Los Angeles Clippers,82,19805,.467,11.9,.791,.337,.126,.109,.220,.209,.498,.615,.394,.426,.414,.349,.535,.053,324,.259,977,.881,.256,.384
13,Los Angeles Lakers*,82,19780,.445,12.2,.782,.322,.122,.111,.227,.218,.469,.573,.388,.377,.408,.362,.513,.049,314,.252,911,.854,.254,.386
14,Memphis Grizzlies,82,19805,.480,12.6,.770,.320,.111,.098,.242,.230,.514,.645,.425,.430,.416,.364,.522,.054,351,.247,1044,.848,.226,.383
15,Miami Heat,82,19830,.468,12.8,.769,.289,.124,.117,.239,.231,.497,.639,.417,.406,.412,.369,.539,.064,385,.212,771,.875,.273,.389
16,Milwaukee Bucks,82,19855,.480,12.2,.767,.341,.103,.114,.209,.233,.509,.608,.448,.395,.438,.384,.551,.061,360,.261,951,.854,.273,.439
17,Minnesota Timberwolves,82,19730,.472,12.8,.766,.304,.113,.101,.247,.234,.507,.654,.385,.393,.428,.357,.571,.058,349,.229,884,.854,.255,.382
18,New Jersey Nets,82,19830,.456,12.5,.779,.314,.109,.104,.252,.221,.480,.577,.425,.406,.414,.369,.554,.050,299,.249,850,.850,.271,.418
19,New Orleans Hornets*,82,19805,.460,12.9,.765,.306,.100,.107,.252,.235,.494,.622,.415,.379,.417,.351,.527,.044,263,.246,938,.855,.238,.420
20,New York Knicks,82,19880,.474,12.8,.763,.302,.115,.110,.236,.237,.507,.625,.466,.408,.424,.369,.487,.047,297,.238,918,.864,.266,.366
21,Orlando Magic*,82,19780,.446,13.0,.790,.281,.115,.134,.260,.210,.469,.601,.385,.369,.416,.358,.512,.039,246,.222,858,.899,.232,.403
22,Philadelphia 76ers*,82,19755,.461,12.0,.762,.347,.111,.105,.198,.238,.493,.590,.433,.366,.424,.360,.574,.053,316,.276,949,.898,.274,.368
23,Phoenix Suns*,82,19780,.456,12.0,.820,.307,.146,.125,.242,.180,.479,.600,.380,.415,.418,.353,.430,.051,328,.240,976,.765,.193,.424
24,Portland Trail Blazers,82,19905,.451,12.3,.773,.313,.132,.106,.222,.227,.479,.603,.436,.354,.388,.356,.508,.058,342,.235,845,.882,.276,.385
25,Sacramento Kings,82,19830,.466,12.6,.762,.293,.146,.101,.221,.238,.495,.630,.433,.394,.403,.373,.533,.048,306,.225,883,.879,.300,.400
26,San Antonio Spurs*,82,19730,.444,12.6,.809,.271,.151,.136,.251,.191,.468,.598,.400,.414,.399,.342,.473,.040,237,.221,781,.805,.249,.348
27,Seattle SuperSonics,82,19830,.461,12.0,.779,.314,.144,.115,.206,.221,.482,.606,.389,.388,.412,.385,.539,.051,336,.241,942,.908,.271,.386
28,Toronto Raptors*,82,19830,.458,13.1,.744,.303,.113,.098,.230,.256,.489,.607,.430,.391,.404,.368,.523,.051,302,.235,859,.887,.280,.382
29,Utah Jazz*,82,19705,.461,12.4,.774,.321,.123,.098,.233,.226,.491,.622,.418,.350,.409,.357,.497,.052,304,.247,881,.874,.264,.396
30,Washington Wizards*,82,19905,.461,13.3,.730,.282,.128,.094,.225,.270,.489,.654,.372,.350,.406,.386,.579,.053,338,.218,821,.889,.272,.428